Unnamed: 0,施設分類,管理事務所名,管理先電話番号,緯度,経度,施設名,施設名カナ,路線種別,路線名,所在地,橋梁の種類,架設年（西暦）,橋長（m）,幅員（m）,離島架橋,長大橋,特殊橋,重要物流道路,緊急輸送道路,跨線橋,跨道橋,その他,最新点検年度,健全度Ⅰ,健全度Ⅱ,健全度Ⅲ,健全度Ⅳ,2023年点検,2024年点検,2025年点検,2026年点検,2027年点検,最新補修年度,2023年補修,2024年補修,2025年補修,2026年補修,2027年補修,対策内容,橋梁管理カルテ,橋梁管理カルテURL,geometry,bridge_id,node_type,dist_to_river,dist_to_coast,betweenness,num_buildings,num_public_facilities,num_hospitals,num_schools,num_bus_stops,num_street_connections,importance_score_base,public_access_score,traffic_proxy_score,importance_score,importance_rank,importance_category,degree,num_neighbors,component_increase,disconnected_nodes,k_hop_nodes,indirect_damage_score,narrative
83-01-002283,橋梁,防府土木建築事務所,0835-22-3485,34.03664,131.36915,佐山2号B橋,ｻﾔﾏ2ｺﾞｳBﾊｼ,一般県道,山口阿知須宇部線,山口市佐山,RCボックス,不明,4.1,9.4,,,,,,,,○,2018,○,,,,○,,,,,,,,,,,,,,POINT (14623946.883945175 4033722.944646635),BR_0632,bridge,910.069753159803,1516.6648557872438,0.0014566682959670204,0,0,0,0,0,2,0.5323297254660464,0.0,100.0,20.319397835279627,365,very_low,892.0,892.0,21.0,21.0,925.0,8.642112704032154,【最低重要度】重要度が最も低いクラスの橋梁です（ランク365位、スコア20.3）。 ネットワーク上で一定の交通経路が通過しています。 海岸線から1516mの距離にあり、塩害による劣化リスクが高いと考えられます。
83-01-002284,橋梁,防府土木建築事務所,0835-22-3485,34.03627,131.36973,佐山1号B橋,ｻﾔﾏ1ｺﾞｳBﾊｼ,一般県道,山口阿知須宇部線,山口市佐山,RCボックス,不明,3.6,6.39,,,,,,,,○,2018,,○,,,○,,,,,,,,,,,,,,POINT (14624011.449249834 4033673.241345686),BR_0633,bridge,884.383869263347,1449.6544024643636,0.0031803082144405198,0,0,0,0,0,2,1.1622224520007427,0.0,100.0,20.697333471200444,274,very_low,810.0,810.0,0.0,0.0,842.0,6.831341142720536,【最低重要度】重要度が最も低いクラスの橋梁です（ランク274位、スコア20.7）。 ネットワーク上で一定の交通経路が通過しています。 海岸線から1449mの距離にあり、塩害による劣化リスクが高いと考えられます。
83-01-002285,橋梁,防府土木建築事務所,0835-22-3485,34.02637,131.36721,牧ノ江1号B橋,ﾏｷﾉｴ1ｺﾞｳBﾊｼ,一般県道,山口阿知須宇部線,山口市阿知須牧ノ江,PCボックス,不明,2.3,12.6,,,,,,,,○,2018,,○,,,○,,,,,,,,,,,,,,POINT (14623730.924133036 4032343.4227032284),BR_0634,bridge,370.0690323737387,1903.4406588288828,0.00045876179321411773,0,0,0,0,0,2,0.1676514413831325,0.0,100.0,20.10059086482988,498,very_low,500.0,500.0,6.0,6.0,535.0,4.581750903837517,【最低重要度】重要度が最も低いクラスの橋梁です（ランク498位、スコア20.1）。 海岸線から1903mの距離にあり、塩害による劣化リスクが高いと考えられます。
83-01-002286,橋梁,防府土木建築事務所,0835-22-3485,34.02947,131.36878,牧ノ江2号B橋,ﾏｷﾉｴ2ｺﾞｳBﾊｼ,一般県道,山口阿知須宇部線,山口市阿知須牧ノ江,RCボックス,不明,6.1,31.65,,,,,,,,○,2018,,○,,,○,,,,,,,,,,,,,,POINT (14623905.695733579 4032759.813874617),BR_0635,bridge,55.11697828375435,1757.0690964089167,0.00028709501895214466,0,0,0,0,0,2,0.10491696225186785,0.0,100.0,20.06295017735112,544,very_low,470.0,470.0,0.0,0.0,501.0,3.9964937445214765,【最低重要度】重要度が最も低いクラスの橋梁です（ランク544位、スコア20.1）。 河川に近接しており、洪水リスクに留意が必要です。 海岸線から1757mの距離にあり、塩害による劣化リスクが高いと考えられます。
83-01-002287,橋梁,防府土木建築事務所,0835-22-3485,34.0274,131.36824,牧ノ江3号B橋,ﾏｷﾉｴ3ｺﾞｳBﾊｼ,一般県道,山口阿知須宇部線,山口市阿知須牧ノ江,RCボックス,不明,5.5,20.4,,,,,,,,○,2018,,○,,,○,,,,,,,,,,,,,,POINT (14623845.583208552 4032481.77034045),BR_0636,bridge,190.41624491164285,1824.1789538958656,0.0013893259307762539,0,0,0,0,0,2,0.5077199066943425,0.0,100.0,20.304631944016606,370,very_low,368.0,368.0,0.0,0.0,403.0,3.1612877520121123,【最低重要度】重要度が最も低いクラスの橋梁です（ランク370位、スコア20.3）。 ネットワーク上で一定の交通経路が通過しています。 海岸線から1824mの距離にあり、塩害による劣化リスクが高いと考えられます。
83-01-002288,橋梁,防府土木建築事務所,0835-22-3485,34.01541,131.36137,飛石1号B橋,ﾄﾋﾞｲｼ1ｺﾞｳBﾊｼ,一般県道,きらら浜沖の原線,山口市阿知須飛石,PCボックス,不明,4.0,33.73,,,,,○,,,,2022,,○,,,,,,,○,,,,,,,,83-01-002288,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230630/83-01-002288_橋梁管理カルテ【飛石1号B橋】.pdf,POINT (14623080.818306802 4030871.400370313),BR_0637,bridge,491.2352246854996,1901.9391949923531,0.05071173372928406,0,0,0,0,0,2,18.532265285622866,0.0,100.0,31.11935917137372,32,low,1979.0,1979.0,0.0,0.0,2003.0,16.537652402581877,【低重要度】比較的重要度が低い橋梁です（ランク32位、スコア31.1）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 海岸線から1901mの距離にあり、塩害による劣化リスクが高いと考えられます。
83-01-002289,橋梁,防府土木建築事務所,0835-22-3485,34.01581,131.35479,飛石2号B橋,ﾄﾋﾞｲｼ2ｺﾞｳBﾊｼ,一般県道,きらら浜沖の原線,山口市阿知須飛石,PC・RCボックス,不明,3.6,31.13,,,,,○,,,,2022,,○,,,,,,,○,,,,,,,,83-01-002289,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230630/83-01-002289_橋梁管理カルテ【飛石2号B橋】.pdf,POINT (14622348.336057384 4030925.1204714193),BR_0638,bridge,554.0422915247351,2491.908405192729,0.0015872213665833572,0,0,0,0,0,2,0.5800394754704615,0.0,100.0,20.34802368528228,352,very_low,1731.0,1731.0,0.0,0.0,1752.0,14.461829627858794,【最低重要度】重要度が最も低いクラスの橋梁です（ランク352位、スコア20.3）。 ネットワーク上で一定の交通経路が通過しています。 海岸線から2.0km圏内にあり、塩害リスクに留意が必要です。
83-01-002290,橋梁,防府土木建築事務所,0835-22-3485,34.06186,131.3668,嘉川跨線脇橋,ｶｶﾞﾜｺｾﾝﾜｷﾊｼ,一般県道,伊佐吉部山口線,山口市江崎,RC床版橋,不明,5.5,34.4,,,,,,,,○,2018,,,○,,○,,,,,,,,,○,,断面修復工,83-01-002290,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-002290_橋梁管理カルテ【嘉川跨線脇橋】.pdf,POINT (14623685.283141812 4037111.3403301174),BR_0639,bridge,154.0032459225962,2778.201206694358,0.005411902500207505,0,0,0,0,0,2,1.9777437184297009,0.0,100.0,21.18664623105782,211,very_low,1344.0,1344.0,18.0,18.0,1365.0,12.20289873908447,【最低重要度】重要度が最も低いクラスの橋梁です（ランク211位、スコア21.2）。 ネットワーク上で一定の交通経路が通過しています。 海岸線から2.0km圏内にあり、塩害リスクに留意が必要です。
83-01-002291,橋梁,防府土木建築事務所,0835-22-3485,34.0648,131.36633,下中野橋,ｼﾓﾅｶﾉﾊｼ,一般県道,江崎陶線,山口市江崎,RC床版橋,不明,3.0,11.7,,,,,,,,○,2018,○,,,,○,,,,,,,,,,,,,,POINT (14623632.962981138 4037506.405279831),BR_0640,bridge,73.84610812969163,3088.886886543138,0.002439634421890419,0,0,0,0,0,2,0.8915481483588534,0.0,100.0,20.534928889015312,311,very_low,1359.0,1359.0,0.0,0.0,1376.0,11.349868515419555,【最低重要度】重要度が最も低いクラスの橋梁です（ランク311位、スコア20.5）。 ネットワーク上で一定の交通経路が通過しています。 河川に近接しており、洪水リスクに留意が必要です。
83-01-002292,橋梁,防府土木建築事務所,0835-22-3485,34.079,131.3829,沖田小橋,ｵｷﾀｺﾊﾞｼ,一般県道,江崎陶線,山口市嘉川,RC床版橋,不明,2.6,11.5,,,,,,,,○,2018,,○,,,○,,,,,,,,,,,,,,POINT (14625477.526943583 4039414.7351317587),BR_0641,bridge,37.74385990084566,3906.4956702066306,0.0013984746059706172,0,0,0,0,0,2,0.5110632291021117,0.0,100.0,20.306637937461268,369,very_low,1169.0,1169.0,0.0,0.0,1190.0,9.781855127898638,【最低重要度】重要度が最も低いクラスの橋梁です（ランク369位、スコア20.3）。 ネットワーク上で一定の交通経路が通過しています。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002293,橋梁,防府土木建築事務所,0835-22-3485,34.09406,131.3926,下郷1号橋,ｼﾓｺﾞｳ1ｺﾞｳﾊｼ,一般県道,江崎陶線,山口市小郡下郷,RC床版橋,不明,2.2,12.2,,,,,,,,○,2021,,○,,,,,,○,,,,,,,,,83-01-002293,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-002293_橋梁管理カルテ【下郷1号橋】.pdf,POINT (14626557.326004276 4041438.989539565),BR_0642,bridge,118.18314050548126,5763.937053670281,0.011712628307402865,0,0,0,0,0,2,4.280301993685165,0.0,100.0,22.5681811962111,127,very_low,2371.0,2371.0,12.0,12.0,2426.0,20.55440944971822,【最低重要度】重要度が最も低いクラスの橋梁です（ランク127位、スコア22.6）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。
83-01-002294,橋梁,防府土木建築事務所,0835-22-3485,34.09108,131.42194,陶1号B橋,ｽｴ1ｺﾞｳBﾊｼ,一般県道,江崎陶線,山口市陶,RCボックス,不明,2.0,28.1,,,,,,,,○,2021,,○,,,,,,○,,,,,,,,,83-01-002294,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-002294_橋梁管理カルテ【陶1号B橋】.pdf,POINT (14629823.439864151 4041038.41128638),BR_0643,bridge,1024.6124487568795,6177.524511010994,0.000674843909951951,0,0,0,0,0,2,0.24661721155856658,0.0,100.0,20.14797032693514,452,very_low,407.0,407.0,0.0,0.0,431.0,3.447047573511834,【最低重要度】重要度が最も低いクラスの橋梁です（ランク452位、スコア20.1）。
83-01-002295,橋梁,防府土木建築事務所,0835-22-3485,34.16449,131.46913,井出ヶ原小橋,ｲﾃﾞｶﾞﾊﾗｺﾊﾞｼ,一般県道,山口秋吉台公園自転車道,山口市三和町,RC床版橋,不明,2.2,5.8,,,,,,,,○,2018,,○,,,○,,,,,,,,,,,,,,POINT (14635076.606634688 4050910.4574218616),BR_0644,bridge,76.87664149129097,17044.786752204167,0.0038479217198033773,0,0,0,0,0,2,1.4061973603660722,0.0,100.0,20.843718416219644,246,very_low,2227.0,2227.0,0.0,0.0,2258.0,18.627659574468083,【最低重要度】重要度が最も低いクラスの橋梁です（ランク246位、スコア20.8）。 ネットワーク上で一定の交通経路が通過しています。 河川に近接しており、洪水リスクに留意が必要です。
83-01-002296,橋梁,防府土木建築事務所,0835-22-3485,34.1214,131.40527,上郷駅前上橋,ｶﾐｺﾞｳｴｷﾏｴｶﾐﾊｼ,一般県道,山口秋吉台公園自転車道,山口市小郡上郷,RC床版橋,不明,3.0,30.2,,,,,,,,○,2022,,○,,,,,,,○,,,,,,,,83-01-002296,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230630/83-01-002296_橋梁管理カルテ【上郷駅前上橋】.pdf,POINT (14627967.743952626 4045114.7518741167),BR_0645,bridge,56.2164426620497,9521.6790099372,0.019853879425625512,0,0,0,0,0,2,7.255467983576198,0.0,100.0,24.353280790145718,81,very_low,1550.0,1550.0,127.0,127.0,1572.0,19.75795940867319,【最低重要度】重要度が最も低いクラスの橋梁です（ランク81位、スコア24.4）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 河川に近接しており、洪水リスクに留意が必要です。
83-01-002297,橋梁,防府土木建築事務所,0835-22-3485,34.16173,131.49286,千坊北B橋,ｾﾝﾎﾞｳｷﾀBﾊｼ,一般県道,山口防府小郡自転車道,山口市大内御堀,PCボックス,不明,2.4,15.3,,,,,,,,○,2018,,○,,,○,,,,,,,,,,,,,,POINT (14637718.21815121 4050539.142353533),BR_0646,bridge,32.81598859520199,16780.32366972977,0.013621602678200883,0,0,0,0,0,2,4.977923961254668,0.0,100.0,22.9867543767528,113,very_low,2263.0,2263.0,121.0,121.0,2311.0,25.466311301871293,【最低重要度】重要度が最も低いクラスの橋梁です（ランク113位、スコア23.0）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002298,橋梁,防府土木建築事務所,0835-22-3485,34.36577,131.72371,栃山橋,ﾄﾁﾔﾏﾊﾞｼ,一般国道,３１５号,山口市阿東徳佐下,RC床版橋,1977,6.1,9.8,,,,,○,,,,2019,○,,,,,○,,,,,,,,,,,,,POINT (14663416.32260084 4078022.382623324),BR_0647,bridge,883.9195232319153,33348.750984685656,9.222454833027455e-06,0,0,0,0,0,2,0.0033702846852511356,0.0,100.0,20.002022170811152,706,very_low,2.0,2.0,0.0,0.0,5.0,0.0,【最低重要度】重要度が最も低いクラスの橋梁です（ランク706位、スコア20.0）。
83-01-002299,橋梁,防府土木建築事務所,0835-22-3485,34.37685,131.72612,野道橋,ﾉﾄﾞｳﾊｼ,一般国道,３１５号,山口市阿東徳佐下,PCT桁橋,1975,51.5,9.2,,,,,○,,,,2020,,○,,,,,○,,,,,,,,,,,,POINT (14663684.60257365 4079516.719309036),BR_0648,bridge,152.43851303084304,32563.02036916825,0.0,0,0,0,0,0,2,0.0,0.0,100.0,20.0,723,very_low,5.0,5.0,0.0,0.0,10.0,0.0320742688660451,【最低重要度】重要度が最も低いクラスの橋梁です（ランク723位、スコア20.0）。
83-01-002300,橋梁,防府土木建築事務所,0835-22-3485,34.39458,131.71645,徳佐跨線橋,ﾄｸｻｺｾﾝｷｮｳ,一般国道,３１５号,山口市阿東徳佐中,PCT桁橋,1978,19.5,11.2,,,,,○,○,,,2019,,,○,,,○,,,,,,○,,,,断面修復工,83-01-002300,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-002300_橋梁管理カルテ【徳佐跨線橋】.pdf,POINT (14662608.14309768 4081908.3390974966),BR_0649,bridge,178.36533332286785,30125.155665391838,0.0021389455045143914,0,0,0,0,0,2,0.7816633864809253,0.0,100.0,20.468998031888557,330,very_low,780.0,780.0,6.0,6.0,796.0,6.8460349105312766,【最低重要度】重要度が最も低いクラスの橋梁です（ランク330位、スコア20.5）。 ネットワーク上で一定の交通経路が通過しています。
83-01-002301,橋梁,防府土木建築事務所,0835-22-3485,34.39548,131.71594,下市1号B橋,ｼﾓｲﾁ1ｺﾞｳBﾊｼ,一般国道,３１５号,山口市阿東徳佐中,RCボックス,不明,3.0,12.0,,,,,○,,,,2018,,○,,,○,,,,,,,,,,,,,,POINT (14662551.370157374 4082029.7546265223),BR_0650,bridge,45.502051933967834,29996.282258977764,6.44280694635298e-05,0,0,0,0,0,2,0.02354480881116443,0.0,100.0,20.0141268852867,662,very_low,780.0,780.0,1.0,1.0,796.0,6.578324861107883,【最低重要度】重要度が最も低いクラスの橋梁です（ランク662位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002302,橋梁,防府土木建築事務所,0835-22-3485,34.39557,131.71587,新朝早橋,ｼﾝｱｿｳﾊﾞｼ,一般国道,３１５号,山口市阿東徳佐下,PCT桁橋,1979,64.0,11.3,,,,,○,,,,2020,,○,,,,,○,,,,,,,,,,,,POINT (14662543.577793019 4082041.8962512356),BR_0651,bridge,31.581328213689037,29982.008329207663,0.0007078049635251911,0,0,0,0,0,2,0.2586626090236541,0.0,100.0,20.15519756541419,448,very_low,778.0,778.0,0.0,0.0,794.0,6.508128137700215,【最低重要度】重要度が最も低いクラスの橋梁です（ランク448位、スコア20.2）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002303,橋梁,防府土木建築事務所,0835-22-3485,34.39621,131.71553,下市2号B橋,ｼﾓｲﾁ2ｺﾞｳBﾊｼ,一般国道,３１５号,山口市阿東徳佐下,RCボックス,不明,4.3,14.2,,,,,○,,,,2018,,○,,,○,,,,,,,,,,,,,,POINT (14662505.72916615 4082128.237070195),BR_0652,bridge,62.13888051404868,29892.05255488118,7.745017568776456e-05,0,0,0,0,0,2,0.028303650786739035,0.0,100.0,20.016982190472042,653,very_low,776.0,776.0,8.0,8.0,792.0,6.9198095032546565,【最低重要度】重要度が最も低いクラスの橋梁です（ランク653位、スコア20.0）。 河川に近接しており、洪水リスクに留意が必要です。
83-01-002304,橋梁,防府土木建築事務所,0835-22-3485,34.40187,131.70597,新大久保橋,ｼﾝｵｵｸﾎﾞﾊﾞｼ,一般国道,３１５号,山口市阿東徳佐下,PCT桁橋,1985,49.5,11.0,,,,,○,,,,2020,,○,,,,,○,,,,,,,,,,,,POINT (14661441.514834167 4082891.842430444),BR_0653,bridge,44.23883790666482,28618.59428026842,0.000295948575591851,0,0,0,0,0,2,0.10815243554970894,0.0,100.0,20.064891461329825,539,very_low,119.0,119.0,0.0,0.0,135.0,1.02040003187505,【最低重要度】重要度が最も低いクラスの橋梁です（ランク539位、スコア20.1）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002305,橋梁,防府土木建築事務所,0835-22-3485,34.4164,131.67246,深瀬橋,ﾌｶｾﾊﾞｼ,一般国道,３１５号,山口市阿東嘉年下,PCT桁橋,1987,31.3,11.0,,,,,○,,,,2020,○,,,,,,○,,,,,,,,,,,,POINT (14657711.198697682 4084852.359170302),BR_0654,bridge,14.08059306637201,24555.008537819747,0.0006732392028110042,0,0,0,0,0,2,0.24603078202333287,0.0,100.0,20.147618469214,453,very_low,25.0,25.0,0.0,0.0,34.0,0.21280580125906445,【最低重要度】重要度が最も低いクラスの橋梁です（ランク453位、スコア20.1）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002306,橋梁,防府土木建築事務所,0835-22-3485,34.38384,131.7183,野道2号橋,ﾉﾄﾞｳ2ｺﾞｳｷｮｳ,一般国道,３１５号,山口市阿東徳佐下,RC床版橋,1975,4.7,8.6,,,,,○,,,,2019,○,,,,,○,,,,,,,,,,,,,POINT (14662814.084155645 4080459.5478538456),BR_0655,bridge,58.36736333419545,31288.200098975885,0.0008947072331713255,0,0,0,0,0,2,0.32696479845495363,0.0,100.0,20.19617887907297,421,very_low,139.0,139.0,60.0,60.0,153.0,4.392375561604113,【最低重要度】重要度が最も低いクラスの橋梁です（ランク421位、スコア20.2）。 河川に近接しており、洪水リスクに留意が必要です。
83-01-002307,橋梁,防府土木建築事務所,0835-22-3485,34.44025,131.66477,藤木谷橋,ﾌｼﾞｷﾊｼ,一般国道,３１５号,山口市阿東嘉年下,PC床版橋,1989,9.0,11.0,,,,,○,,,,2020,○,,,,,,○,,,,,,,,,,,,POINT (14656855.151813483 4088071.151773075),BR_0656,bridge,1.913264318191295,21701.047654952486,0.014371443590855014,0,0,0,0,0,2,5.251948327873697,0.0,100.0,23.151168996724216,108,very_low,75.0,75.0,2.0,2.0,81.0,0.7256193612308286,【最低重要度】重要度が最も低いクラスの橋梁です（ランク108位、スコア23.2）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002308,橋梁,防府土木建築事務所,0835-22-3485,34.44082,131.6648,森下橋,ﾓﾘｼﾀﾊｼ,一般国道,３１５号,山口市阿東嘉年下,PC床版橋,1989,14.6,11.0,,,,,○,,,,2020,○,,,,,,○,,,,,,,,,,,,POINT (14656858.491398208 4088148.09013099),BR_0657,bridge,14.246763812767988,21645.389506171654,3.82270752828988e-05,0,0,0,0,0,2,0.013969830020365958,0.0,100.0,20.00838189801222,679,very_low,77.0,77.0,0.0,0.0,83.0,0.6351900549844609,【最低重要度】重要度が最も低いクラスの橋梁です（ランク679位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002309,橋梁,防府土木建築事務所,0835-22-3485,34.44088,131.66469,森下橋側道橋,ﾓﾘｼﾀﾊｼｿｸﾄﾞｳｷｮｳ,一般国道,３１５号,山口市阿東嘉年下,RCT桁橋,1952,10.2,5.9,,,,,○,,,,2019,,○,,,,○,,,,,,,,,,,,,POINT (14656846.246254219 4088156.18893604),BR_0658,bridge,15.54549883398804,21631.292094364413,0.011784960020658299,0,0,0,0,0,2,4.30673513647159,0.0,100.0,22.584041081882955,124,very_low,78.0,78.0,1.0,1.0,84.0,0.6970594216306345,【最低重要度】重要度が最も低いクラスの橋梁です（ランク124位、スコア22.6）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002310,橋梁,防府土木建築事務所,0835-22-3485,34.46759,131.67145,大迫B橋,ｵｵｻｺBﾊｼ,一般国道,３１５号,山口市阿東嘉年上,RCボックス,1978,4.35,10.6,,,,,○,,,,2021,,○,,,,,,○,,,,,,,,,83-01-002310,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-002310_橋梁管理カルテ【大迫B橋】.pdf,POINT (14657598.76601198 4091762.084819639),BR_0659,bridge,0.07967849277901079,19584.85178655398,0.005533989357287122,0,0,0,0,0,2,2.0223595470930555,0.0,100.0,21.213415728255832,207,very_low,238.0,238.0,51.0,51.0,246.0,4.713629196285323,【最低重要度】重要度が最も低いクラスの橋梁です（ランク207位、スコア21.2）。 ネットワーク上で一定の交通経路が通過しています。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002311,橋梁,防府土木建築事務所,0835-22-3485,34.47189,131.65654,西井坂1号B橋,ﾆｼｲｻｶ1ｺﾞｳBﾊｼ,一般国道,３１５号,山口市阿東嘉年上,RCボックス,不明,3.5,12.0,,,,,○,,,,2018,,○,,,○,,,,,,,,,,,,,,POINT (14655938.992404254 4092342.7000200963),BR_0660,bridge,469.90236758126184,17965.19852933218,0.0006271269286458669,0,0,0,0,0,2,0.22917935859707722,0.0,100.0,20.137507615158245,465,very_low,73.0,73.0,11.0,11.0,77.0,1.183750538088387,【最低重要度】重要度が最も低いクラスの橋梁です（ランク465位、スコア20.1）。
83-01-002312,橋梁,防府土木建築事務所,0835-22-3485,34.47302,131.65518,西井坂2号B橋,ﾆｼｲｻｶ2ｺﾞｳBﾊｼ,一般国道,３１５号,山口市阿東嘉年上,RCボックス,不明,4.1,12.0,,,,,○,,,,2018,,○,,,○,,,,,,,,,,,,,,POINT (14655787.597896775 4092495.285257477),BR_0661,bridge,614.3634106135808,17750.379579583372,3.688981933210982e-05,0,0,0,0,0,2,0.013481138741004543,0.0,100.0,20.0080886832446,682,very_low,55.0,55.0,0.0,0.0,58.0,0.4413499083592318,【最低重要度】重要度が最も低いクラスの橋梁です（ランク682位、スコア20.0）。
83-01-002323,橋梁,防府土木建築事務所,0835-22-3485,34.40131,131.69631,二の瀬橋,ﾆﾉｾﾊﾞｼ,一般国道,３１５号,山口市阿東徳佐下,PCT桁橋,1985,35.8,11.0,,,,,○,,,,2020,○,,,,,,○,,,,,,,,,,,,POINT (14660366.168553103 4082816.289067734),BR_0662,bridge,27.903838474563567,27896.630193493373,0.0016867500991413894,0,0,0,0,0,2,0.6164115877936917,0.0,100.0,20.369846952676216,346,very_low,77.0,77.0,0.0,0.0,89.0,0.6564666507291418,【最低重要度】重要度が最も低いクラスの橋梁です（ランク346位、スコア20.4）。 ネットワーク上で一定の交通経路が通過しています。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002324,橋梁,防府土木建築事務所,0835-22-3485,34.40144,131.69418,新小原橋,ｼﾝｺﾊﾗﾊｼ,一般国道,３１５号,山口市阿東徳佐下,PCT桁橋,1987,59.0,11.1,,,,,○,,,,2020,○,,,,,,○,,,,,,,,,,,,POINT (14660129.058037711 4082833.8281961535),BR_0663,bridge,24.03151042913128,27704.493903439223,0.00012950171076537152,0,0,0,0,0,2,0.04732553755029644,0.0,100.0,20.028395322530177,621,very_low,63.0,63.0,0.0,0.0,73.0,0.5327914574866524,【最低重要度】重要度が最も低いクラスの橋梁です（ランク621位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002325,橋梁,防府土木建築事務所,0835-22-3485,34.4016,131.68863,助渕橋,ｽｹﾌﾞﾁﾊｼ,一般国道,３１５号,山口市阿東徳佐下,PCT桁橋,1986,57.2,11.0,,,,,○,,,,2020,○,,,,,,○,,,,,,,,,,,,POINT (14659511.234863807 4082855.414853154),BR_0664,bridge,32.1612319438007,27223.14387961019,0.00017522664182752164,0,0,0,0,0,2,0.06403540901977157,0.0,100.0,20.038421245411865,603,very_low,70.0,70.0,0.0,0.0,80.0,0.5910829548171169,【最低重要度】重要度が最も低いクラスの橋梁です（ランク603位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002326,橋梁,防府土木建築事務所,0835-22-3485,34.40839,131.68321,鍛冶ヶ原橋,ｶｼﾞｶﾞﾊﾗﾊｼ,一般国道,３１５号,山口市阿東徳佐下,PCT桁橋,1985,42.3,11.0,,,,,○,,,,2020,○,,,,,,○,,,,,,,,,,,,POINT (14658907.88322371 4083771.536659279),BR_0665,bridge,11.603825944292868,26166.98009377994,0.001143178611282751,0,0,0,0,0,2,0.4177670084449897,0.0,100.0,20.250660205066993,396,very_low,77.0,77.0,0.0,0.0,87.0,0.6493744521475815,【最低重要度】重要度が最も低いクラスの橋梁です（ランク396位、スコア20.3）。 ネットワーク上で一定の交通経路が通過しています。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002327,橋梁,防府土木建築事務所,0835-22-3485,34.41048,131.681,神角橋,ｺｳﾂﾞﾉﾊｼ,一般国道,３１５号,山口市阿東徳佐下,PC床版橋,1998,12.6,23.5,,,,,○,,,,2019,○,,,,,○,,,,,,,,,,,,,POINT (14658661.867149059 4084053.5390447374),BR_0666,bridge,16.636237266720187,25796.68958321802,0.0002578413922217816,0,0,0,0,0,2,0.09422641923025125,0.0,100.0,20.05653585153815,554,very_low,60.0,60.0,0.0,0.0,68.0,0.5007171886206072,【最低重要度】重要度が最も低いクラスの橋梁です（ランク554位、スコア20.1）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002328,橋梁,防府土木建築事務所,0835-22-3485,34.41901,131.66854,第3山用橋,ﾀﾞｲ3ﾔﾏﾖｳﾊｼ,一般国道,３１５号,山口市阿東嘉年下,PC床版橋,1987,6.2,11.0,,,,,○,,,,2019,○,,,,,○,,,,,,,,,,,,,POINT (14657274.826293774 4085204.5596529343),BR_0667,bridge,6.977770466881287,23994.468934204862,3.688981933210982e-05,0,0,0,0,0,2,0.013481138741004543,0.0,100.0,20.0080886832446,682,very_low,20.0,20.0,0.0,0.0,27.0,0.16407681887002948,【最低重要度】重要度が最も低いクラスの橋梁です（ランク682位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
